SubNo  trial   choice  reward  reward_cent exploit exp_par prob    prob_cent   action_value    action_value_cent   PE  PE_cent
1440	1	2	64	1.6939	0	0.11852	0.25	-0.41475	0	-60.882	64	62.589
1440	2	2	65	2.6939	1	0.11852	0.99774	0.333	60.672	-0.21035	4.3282	2.9174
1440	3	2	69	6.6939	1	0.11852	0.99861	0.33386	64.775	3.8928	4.2251	2.8143
1440	4	2	72	9.6939	1	0.11852	0.99914	0.33439	68.78	7.8981	3.2197	1.809
1440	5	2	69	6.6939	1	0.11852	0.9994	0.33465	71.833	10.95	-2.8326	-4.2433
1440	6	4	13	-49.306	0	0.11852	0.00027579	-0.66447	0	-60.882	13	11.589
1440	7	2	70	7.6939	1	0.11852	0.99826	0.33351	69.147	8.2651	0.8527	-0.55804
1440	8	3	16	-46.306	0	0.11852	0.00025041	-0.6645	0	-60.882	16	14.589
1440	9	2	72	9.6939	1	0.11852	0.99716	0.33241	69.956	9.0735	2.0443	0.63361
1440	10	1	73	10.694	0	0.11852	0.00019888	-0.66455	0	-60.882	73	71.589
1440	11	2	66	3.6939	1	0.11852	0.57834	-0.086408	71.894	11.012	-5.8937	-7.3044
1440	12	1	70	7.6939	1	0.11852	0.58404	-0.080707	69.204	8.3216	0.79621	-0.61453
1440	13	1	70	7.6939	1	0.11852	0.6056	-0.059151	69.959	9.0764	0.041405	-1.3693
1440	14	2	75	12.694	0	0.11852	0.39173	-0.27302	66.306	5.4243	8.6935	7.2828
1440	15	2	76	13.694	1	0.11852	0.63104	-0.033709	74.548	13.666	1.4521	0.04135
1440	16	2	74	11.694	1	0.11852	0.66815	0.0034001	75.924	15.042	-1.9245	-3.3352
1440	17	2	76	13.694	1	0.11852	0.6186	-0.04615	74.1	13.218	1.8999	0.48918
1440	18	2	77	14.694	1	0.11852	0.66754	0.0027878	75.901	15.019	1.0988	-0.31194
1440	19	2	78	15.694	1	0.11852	0.69435	0.029597	76.943	16.061	1.0571	-0.3536
1440	20	2	80	17.694	1	0.11852	0.71896	0.054207	77.945	17.063	2.055	0.64424
1440	21	2	75	12.694	1	0.11852	0.76318	0.098427	79.893	19.011	-4.8931	-6.3039
1440	22	1	61	-1.3061	0	0.11852	0.34879	-0.31596	69.998	9.1157	-8.9978	-10.409
1440	23	2	70	7.6939	1	0.11852	0.83574	0.17099	75.254	14.372	-5.2545	-6.6652
1440	24	2	68	5.6939	1	0.11852	0.73817	0.073426	70.273	9.3911	-2.2732	-3.684
1440	25	1	54	-8.3061	0	0.11852	0.31187	-0.35288	61.468	0.58575	-7.4679	-8.8787
1440	26	2	74	11.694	1	0.11852	0.83354	0.16879	68.118	7.236	5.8818	4.471
1440	27	2	75	12.694	1	0.11852	0.90651	0.24176	73.694	12.812	1.3059	-0.10487
1440	28	2	77	14.694	1	0.11852	0.91823	0.25348	74.932	14.05	2.0679	0.65717
1440	29	2	74	11.694	1	0.11852	0.93406	0.26931	76.892	16.01	-2.8925	-4.3032
1440	30	2	72	9.6939	1	0.11852	0.91099	0.24625	74.15	13.268	-2.1504	-3.5612
1440	31	2	74	11.694	1	0.11852	0.88936	0.22461	72.112	11.23	1.8882	0.47744
1440	32	2	72	9.6939	1	0.11852	0.90858	0.24383	73.902	13.02	-1.9018	-3.3125
1440	33	2	70	7.6939	1	0.11852	0.88921	0.22446	72.099	11.217	-2.0989	-3.5096
1440	34	2	70	7.6939	1	0.11852	0.86376	0.19901	70.109	9.227	-0.10915	-1.5199
1440	35	2	69	6.6939	1	0.11852	0.86231	0.19756	70.006	9.1235	-1.0057	-2.4164
1440	36	1	49	-13.306	0	0.11852	0.14921	-0.51554	54.388	-6.4938	-5.3884	-6.7991
1440	37	2	67	4.6939	1	0.11852	0.91	0.24525	69.052	8.1701	-2.0523	-3.463
1440	38	2	60	-2.3061	1	0.11852	0.88925	0.2245	67.107	6.2246	-7.1067	-8.5175
1440	39	2	60	-2.3061	1	0.11852	0.78324	0.11849	60.37	-0.5126	-0.36957	-1.7803
1440	40	2	57	-5.3061	1	0.11852	0.7761	0.11136	60.019	-0.86295	-3.0192	-4.43
1440	41	1	51	-11.306	0	0.11852	0.27984	-0.38491	49.28	-11.602	1.7198	0.30905
1440	42	1	52	-10.306	0	0.11852	0.32037	-0.34437	50.911	-9.9716	1.0894	-0.3213
1440	43	1	51	-11.306	0	0.11852	0.34759	-0.31716	51.943	-8.9388	-0.94335	-2.3541
1440	44	1	56	-6.3061	0	0.11852	0.32396	-0.34079	51.049	-9.8331	4.9509	3.5402
1440	45	1	56	-6.3061	0	0.11852	0.45527	-0.20948	55.743	-5.1396	0.25746	-1.1533
1440	46	2	46	-16.306	1	0.11852	0.53126	-0.13348	57.157	-3.7252	-11.157	-12.568
1440	47	1	55	-7.3061	1	0.11852	0.7454	0.080652	55.987	-4.8956	-0.98661	-2.3973
1440	48	1	53	-9.3061	1	0.11852	0.7238	0.059049	55.051	-5.8309	-2.0513	-3.462
1440	49	3	42	-20.306	0	0.11852	0.0075311	-0.65722	15.168	-45.714	26.832	25.421
1440	50	4	36	-26.306	0	0.11852	0.0046914	-0.66006	12.324	-48.558	23.676	22.265
1440	51	1	50	-12.306	1	0.11852	0.5548	-0.10995	53.107	-7.7755	-3.1067	-4.5174
1440	52	2	45	-17.306	0	0.11852	0.30601	-0.35874	46.58	-14.302	-1.5802	-2.9909
1440	53	1	54	-8.3061	1	0.11852	0.49231	-0.17244	50.162	-10.721	3.8384	2.4277
1440	54	1	56	-6.3061	1	0.11852	0.59881	-0.06594	53.8	-7.0818	2.1996	0.78887
1440	55	1	55	-7.3061	1	0.11852	0.65648	-0.0082716	55.886	-4.9966	-0.88561	-2.2964
1440	56	1	61	-1.3061	1	0.11852	0.6337	-0.031046	55.046	-5.8361	5.9539	4.5432
1440	57	1	58	-4.3061	1	0.11852	0.77155	0.1068	60.69	-0.19179	-2.6904	-4.1011
1440	58	1	55	-7.3061	1	0.11852	0.71398	0.049233	58.14	-2.7423	-3.1399	-4.5506
1440	59	1	59	-3.3061	1	0.11852	0.63692	-0.027827	55.163	-5.7189	3.8367	2.426
1440	60	1	58	-4.3061	1	0.11852	0.7297	0.064949	58.8	-2.0817	-0.80048	-2.2112
1440	61	1	60	-2.3061	1	0.11852	0.7116	0.046849	58.042	-2.8405	1.9584	0.54764
1440	62	1	61	-1.3061	1	0.11852	0.75458	0.08983	59.898	-0.98401	1.1018	-0.3089
1440	63	1	60	-2.3061	1	0.11852	0.77678	0.11203	60.943	0.060533	-0.9427	-2.3534
1440	64	1	59	-3.3061	1	0.11852	0.75787	0.093126	60.049	-0.83314	-1.049	-2.4598
