SubNo  trial   choice  reward  reward_cent exploit exp_par prob    prob_cent   action_value    action_value_cent   PE  PE_cent
1285	1	1	28	-35.613	1	0.090547	0.25	-0.30593	0	-62.314	28	26.697
1285	2	3	88	24.387	0	0.090547	0.084804	-0.47113	0	-62.314	88	86.697
1285	3	3	90	26.387	1	0.090547	0.98849	0.43256	75.453	13.14	14.547	13.244
1285	4	3	88	24.387	1	0.090547	0.99625	0.44032	87.926	25.612	0.07404	-1.2289
1285	5	2	26	-37.613	0	0.090547	0.00034537	-0.55559	0	-62.314	26	24.697
1285	6	4	70	6.3867	0	0.090547	0.00034459	-0.55559	0	-62.314	70	68.697
1285	7	3	87	23.387	1	0.090547	0.92156	0.36563	87.989	25.676	-0.98944	-2.2924
1285	8	3	82	18.387	1	0.090547	0.91583	0.3599	87.141	24.827	-5.1411	-6.444
1285	9	3	79	15.387	1	0.090547	0.87952	0.32358	82.733	20.419	-3.733	-5.0359
1285	10	3	78	14.387	1	0.090547	0.84528	0.28935	79.532	17.219	-1.5322	-2.8352
1285	11	3	74	10.387	1	0.090547	0.82907	0.27314	78.218	15.905	-4.2185	-5.5214
1285	12	4	81	17.387	0	0.090547	0.20765	-0.34829	60.02	-2.2941	20.98	19.677
1285	13	3	71	7.3867	0	0.090547	0.4201	-0.13584	74.601	12.288	-3.6015	-4.9044
1285	14	4	82	18.387	1	0.090547	0.63721	0.081281	78.009	15.695	3.9913	2.6884
1285	15	4	77	13.387	1	0.090547	0.7054	0.14947	81.431	19.117	-4.4309	-5.7339
1285	16	2	35	-28.613	0	0.090547	0.0041947	-0.55174	22.293	-40.021	12.707	11.404
1285	17	2	38	-25.613	0	0.090547	0.011171	-0.54476	33.188	-29.125	4.8117	3.5088
1285	18	4	83	19.387	1	0.090547	0.62173	0.065801	77.632	15.318	5.3683	4.0653
1285	19	4	81	17.387	1	0.090547	0.71375	0.15782	82.235	19.921	-1.2346	-2.5376
1285	20	4	79	15.387	1	0.090547	0.69377	0.13784	81.176	18.862	-2.176	-3.479
1285	21	3	61	-2.6133	0	0.090547	0.32419	-0.23174	71.513	9.1998	-10.513	-11.816
1285	22	4	72	8.3867	1	0.090547	0.80178	0.24585	79.31	16.997	-7.3103	-8.6132
1285	23	4	73	9.3867	1	0.090547	0.69633	0.1404	73.042	10.729	-0.042275	-1.3452
1285	24	4	76	12.387	1	0.090547	0.69564	0.13971	73.006	10.692	2.994	1.691
1285	25	4	76	12.387	1	0.090547	0.74251	0.18658	75.573	13.259	0.42687	-0.87608
1285	26	4	77	13.387	1	0.090547	0.74879	0.19286	75.939	13.625	1.0609	-0.24209
