SubNo  trial   choice  reward  reward_cent exploit exp_par prob    prob_cent   action_value    action_value_cent   PE  PE_cent
1384	1	1	70	11.12	1	0.073828	0.25	-0.21613	0	-56.542	70	67.65
1384	2	2	31	-27.88	0	0.073828	0.052033	-0.4141	0	-56.542	31	28.65
1384	3	4	26	-32.88	0	0.073828	0.046183	-0.41995	0	-56.542	26	23.65
1384	4	1	69	10.12	1	0.073828	0.6911	0.22496	37.738	-18.803	31.262	28.912
1384	5	3	54	-4.8803	0	0.073828	0.01574	-0.45039	0	-56.542	54	51.65
1384	6	4	30	-28.88	0	0.073828	0.03958	-0.42655	14.017	-42.524	15.983	13.633
1384	7	2	40	-18.88	0	0.073828	0.046654	-0.41948	16.713	-39.829	23.287	20.938
1384	8	1	61	2.1197	1	0.073828	0.71374	0.24761	54.592	-1.9495	6.4079	4.0582
1384	9	1	59	0.11972	1	0.073828	0.76291	0.29677	58.047	1.5052	0.95329	-1.3965
1384	10	1	58	-0.88028	1	0.073828	0.7697	0.30357	58.561	2.0191	-0.56064	-2.9104
1384	11	3	59	0.11972	0	0.073828	0.089035	-0.3771	29.112	-27.429	29.888	27.538
1384	12	1	61	2.1197	1	0.073828	0.63624	0.17011	58.258	1.7169	2.7416	0.39183
1384	13	2	30	-28.88	0	0.073828	0.069716	-0.39642	29.267	-27.274	0.73269	-1.6171
1384	14	4	35	-23.88	0	0.073828	0.042633	-0.4235	22.634	-33.908	12.366	10.016
1384	15	1	54	-4.8803	1	0.073828	0.64233	0.17619	59.736	3.1949	-5.7364	-8.0862
1384	16	3	56	-2.8803	0	0.073828	0.25324	-0.2129	45.225	-11.316	10.775	8.4249
1384	17	1	57	-1.8803	1	0.073828	0.51809	0.05196	56.644	0.10229	0.35618	-1.9936
1384	18	3	58	-0.88028	0	0.073828	0.33989	-0.12624	51.034	-5.5074	6.9658	4.616
1384	19	1	56	-2.8803	1	0.073828	0.47053	0.0043997	56.836	0.29432	-0.83584	-3.1856
1384	20	3	61	2.1197	0	0.073828	0.41088	-0.05525	54.79	-1.7519	6.2104	3.8606
1384	21	3	63	4.1197	1	0.073828	0.47175	0.0056155	58.138	1.5962	4.8623	2.5125
1384	22	3	67	8.1197	1	0.073828	0.52009	0.053957	60.759	4.2175	6.2409	3.8911
1384	23	3	62	3.1197	1	0.073828	0.58147	0.11534	64.124	7.5821	-2.1237	-4.4735
1384	24	1	62	3.1197	0	0.073828	0.34465	-0.12149	56.385	-0.1563	5.6148	3.265
1384	25	2	34	-24.88	0	0.073828	0.044116	-0.42202	29.662	-26.879	4.3377	1.9879
1384	26	3	56	-2.8803	1	0.073828	0.51196	0.045825	62.979	6.4372	-6.9788	-9.3285
1384	27	1	63	4.1197	1	0.073828	0.44922	-0.016913	59.412	2.8707	3.5877	1.238
1384	28	1	64	5.1197	1	0.073828	0.48475	0.018616	61.346	4.8049	2.6535	0.30375
1384	29	1	58	-0.88028	1	0.073828	0.51115	0.045013	62.777	6.2355	-4.777	-7.1268
1384	30	3	51	-7.8803	0	0.073828	0.43115	-0.034986	59.216	2.6749	-8.2164	-10.566
1384	31	1	54	-4.8803	1	0.073828	0.52707	0.060932	60.202	3.6601	-6.2016	-8.5514
1384	32	1	58	-0.88028	1	0.073828	0.46544	-0.00069646	56.858	0.3167	1.1418	-1.208
1384	33	4	36	-22.88	0	0.073828	0.059564	-0.40657	29.301	-27.241	6.6994	4.3496
1384	34	3	54	-4.8803	0	0.073828	0.38398	-0.08215	54.787	-1.7548	-0.78678	-3.1366
1384	35	1	51	-7.8803	1	0.073828	0.47385	0.0077132	57.474	0.93225	-6.4738	-8.8236
1384	36	3	56	-2.8803	1	0.073828	0.42203	-0.044106	54.363	-2.1789	1.6374	-0.71239
1384	37	3	59	0.11972	1	0.073828	0.438	-0.028133	55.245	-1.2962	3.7546	1.4049
1384	38	3	58	-0.88028	1	0.073828	0.47506	0.0089273	57.27	0.72803	0.73044	-1.6193
1384	39	3	56	-2.8803	1	0.073828	0.48232	0.016182	57.663	1.1218	-1.6634	-4.0131
1384	40	1	52	-6.8803	0	0.073828	0.3793	-0.086837	53.984	-2.5579	-1.9836	-4.3334
1384	41	3	56	-2.8803	1	0.073828	0.47962	0.013488	56.767	0.22508	-0.76661	-3.1164
1384	42	3	54	-4.8803	1	0.073828	0.47201	0.0058776	56.353	-0.18821	-2.3533	-4.7031
1384	43	3	57	-1.8803	1	0.073828	0.44875	-0.017388	55.085	-1.4569	1.9154	-0.43438
1384	44	3	62	3.1197	1	0.073828	0.46767	0.001536	56.117	-0.4243	5.8828	3.533
1384	45	3	65	6.1197	1	0.073828	0.52614	0.060004	59.289	2.7472	5.7113	3.3615
1384	46	3	60	1.1197	1	0.073828	0.58224	0.1161	62.368	5.8263	-2.3678	-4.7176
1384	47	3	58	-0.88028	1	0.073828	0.55915	0.093019	61.091	4.5497	-3.0913	-5.441
1384	48	NaN	NaN	0	0	0.073828	0	0	0	0	0	0
1384	49	3	63	4.1197	1	0.073828	0.52864	0.062506	59.425	2.8832	3.5753	1.2255
1384	50	1	57	-1.8803	0	0.073828	0.30245	-0.16369	52.914	-3.6273	4.0858	1.736
1384	51	3	63	4.1197	1	0.073828	0.53531	0.069171	61.352	4.8107	1.6478	-0.70199
1384	52	3	66	7.1197	1	0.073828	0.55158	0.085442	62.241	5.699	3.7594	1.4097
1384	53	NaN	NaN	0	0	0.073828	0	0	0	0	0	0
1384	54	4	43	-15.88	0	0.073828	0.058105	-0.40803	32.912	-23.629	10.088	7.7378
1384	55	3	60	1.1197	1	0.073828	0.57182	0.10569	64.267	7.7258	-4.2673	-6.6171
1384	56	1	50	-8.8803	0	0.073828	0.31952	-0.14661	55.117	-1.4246	-5.1169	-7.4667
1384	57	2	37	-21.88	0	0.073828	0.061614	-0.40452	32.001	-24.541	4.9992	2.6494
1384	58	3	61	2.1197	1	0.073828	0.55543	0.089299	61.967	5.4252	-0.96674	-3.3165
1384	59	3	57	-1.8803	1	0.073828	0.54591	0.079779	61.446	4.904	-4.4456	-6.7953
1384	60	3	57	-1.8803	1	0.073828	0.50181	0.035673	59.049	2.5073	-2.0489	-4.3986
1384	61	3	56	-2.8803	1	0.073828	0.48143	0.015294	57.944	1.4028	-1.9443	-4.2941
1384	62	3	61	2.1197	1	0.073828	0.46215	-0.0039885	56.896	0.35456	4.1039	1.7541
1384	63	3	61	2.1197	1	0.073828	0.50291	0.036775	59.109	2.5671	1.8914	-0.45836
1384	64	3	56	-2.8803	1	0.073828	0.52172	0.055582	60.128	3.5868	-4.1283	-6.4781
